AI学习好搭子！来小红花家长会开玩✨,"孩子的成长从来没有固定公式✨
AI时代，许多父母正借助科技
为陪伴打开新方式，为教育探索新可能..
这不，小玩子又挖到宝啦
一批能帮孩子学习的AI搭子惊喜亮相..
来小红花家长会，一起玩转AI学习！..
·
『小红花家长会 | 小红花AI学习好搭子』
..线上参与：发笔记赢流量，分享你的AI学习好物
..带话题 #小红花家长会 #小红花AI学习好搭子 #618AI学习好物清单
发布笔记分享你的 AI 学习好物，以及孩子学习成长对AI工具的真实体验，就有机会瓜分流量激励
..活动时间：2026年5月20日——2026年6月18日
·
..线下体验：来线下，带娃现场感受AI好物
小红花家长会将邀请广受关注的AI学习工具们发起一场「AI学习体验展」
和上百位亲子博主一起，带娃打卡体验各种新奇的学习工具
..地点：杭州龙湖西溪天街
..活动时间：2026年5月30日11:00-20:00
·
..5月31日，小红花家长会将发布「小红花AI学习好搭子」——AI学习好物清单
为家长们从众多单品中选出好用、好评的推荐单品！
届时，搜索「小红花家长会」进入活动H5，即可了解AI学习好物，618放心买✨
·
这个618，和小红花家长会一起
让学习更高效，让家长更省心..
·
Follow@好好玩情报局 ，最一线的好好玩情报通通都有！
#小红花家长会 #小红花AI学习好搭子 #618AI学习好物清单 ",好好玩情报局,332,161,6,
【合肥】故事太多你独一无二,"很多人都怀念18年的夏天，那个夏天我刚来到合肥，如今回看本科四年，感觉像是上世纪的事情……那会儿我们还在自己一个字一个字地写大作业、写实验报告、写毕业论文，那会儿不会的题只能问班里同学、问老师，那会儿我们都还刷知乎、看长视频……那段时光逐渐变成了“我们上学那会儿”。合肥，故事太多你独一无二。
	
【流水账】2号那天到合肥，特意没坐地铁，想打车看看城市的样子。我们对着街景在车上聊着过去的尘封记忆，讨论哪座楼消失了，哪座楼是新修的。那天下着小雨，一切都蒙上了旧照片的滤镜。校门口变了很多，还加了一个运动的街区。也有很多没变，好多家店一如既往。
之后几天我们骑车去了市区，走那条从新区直达市区的金寨南路，去了包公园 逍遥津 合柴，爬了大蜀山 看了天鹅湖，喝了卡旺卡，打卡了合肥三件套……把所以曾经去过的地方都去了一遍，好多变了，也好多没变，四年过去了。
	
【好朋友】重逢最动人。那天阳光很大校园好明媚，我们一起逛校园感慨工大“养殖业”发展得很好。谁能想到四年后我们依旧坐在学校门口的饭馆吃饭聊着从前时光，一起干杯敬岁月漫长终相聚。那晚我说“你离开我真的好舍不得你”，你说“不仅是你舍不得我，对我而言我的周围也失去了你”，“会再见的朋友”。想把所有的祝福都给我的朋友们，希望你们越来越好，越来越好。
	
再会。
	
======================
很喜欢人文，想再写写合肥。
都说合肥没什么历史，如今的宣传只有 曹魏张辽逍遥津之战 和 北宋包公文化 还有 李鸿章（我觉得三个地方都很值得一去），连合肥作为省会都是从安庆迁来的。合柴里面讲的历史也就这么三块。但我说“合肥不是没历史，是这些事情都太久了不好保存下来”哈哈哈。
要我觉得，合肥只是默不作声，也从古至今作为一个小地方延续下来等到了今天的发展。其实，合肥也与众不同。",Starmooo,115,11,43,
全网0差评的青甘00后领队报道..,"大家好呀~这是一个常年流浪在青甘大地的野生领队
	
叫我小宇就好了
	
Slogan：让每一次千里奔赴的不易，皆成自由自来的简单快乐。不追人潮，打破常规带你奔赴一场绝美的雪山约定。
	
车辆：坦克300四驱硬派越野车(拍照超级出片)，车内干净无异味(拒绝车内抽烟).
	
设备：大疆无人机和富士佳能全程跟拍(记录美好的每一瞬间)，提供氧气瓶和矿泉水隆达。
	
ENFJ人开朗大方有责任心真诚坦率，哪怕一个人也不会让你感到尴尬，经验丰富应对高反等一系列不适有相应的处理方案
	
能够轻松应对各种道路情况，车技哇塞，安全驾驶坐过的都给个赞
	
全程不推荐任何餐饮特产，某团和点评想去哪就去哪，没有隐藏消费，拒绝各种套路
	
2-4人越野纯玩，轻奢4钻住宿，干净暖和，7*24小时全程管家式在线，主打的就是服务，真诚才是必杀计。
	
#青甘大环线 #青甘大环线组队 #西北旅游 #青海旅游 #甘肃旅游 #结伴旅行 #青海湖 #茶卡盐湖 #大学生旅行 #青甘领队 ",Zik｜（川藏｜青甘组队中,405,80,19,
计算机未来的出路,以后计算机专业最大的优势就是考公和卖课，因为技术岗根本不需要学计算机，学408毛用没有，背背八股就可以了，计算机抽象程度太高，以至于大部分人工作内容只有crud，以前语言入门门槛高，有了AI语法早就不重要了，编程语言以后就和英语这些语种一样，学会点思路就可以了#计算机#AI #人工智能 ,Aaa,60,23,30,
答辩通过，建议授予硕士学位..,"2026.5.27
是最近难得风和日丽的一天
在师大完成了我的硕士论文答辩
至此
我的学生时代也渐落下帷幕
不得不承认
青春是一本太仓促的书
书页翻太快 一切尽后知后觉
而前路迢迢
未来请阔步而行#毕业不是终点 #毕业答辩 #被毕业定格的青春 ",五七七,0,0,0,
菊花梨小宝宝还会表演杂技呢,"可爱鼠了
抓也是真的难抓
#菊花梨万岁
#菊花梨
#萌之萌之 ",又过了一个秋,64,2,4,
高中数学备课｜7.4.2 超几何分布,#高中数学老师备课 #高中数学老师日常 #高中数学老师 #备课笔记 #超几何分布 #超几何分布和二项分布区别 #高中数学教案 #备课日常 #手写教案#2026高考季 ,向日葵..,24,24,5,
,虽然是试用期，虽然没有找到下家，虽然没有多少存款。但是离职了。,向此处、,128,16,178,
呱甚萌也,"所有人！
鉴赏此兔！！！
#洛克王国S2狂欢怪谈新赛季  #洛克王国世界
#学院呱呱 ",人累了就要咪,54,0,1,
棘刺无料互换,"翻出了最后一份音律无料！想换点漂亮海胆，图1全部换一份> <
是很喜欢的饼的话图上全部换一张明信片都好，还望老大们不吝互换——......
	
单独的软盘有一些多的，如果p1的全套换掉了，不介意只有软盘的话也欢迎老大们来戳....
#棘刺
#无料互换 ",睡不醒的崩溃猫,1,0,0,
Live一般、但加手绘就绝啦,"虽然宅在家画画很爽、但还是想粗去玩！
因为一堆过期的旅游素材已经激发不了任何想法
反反复复回味早已画好的live[扯脸H]怕只有我了
	
#小红书民间绘画小赛 #小红书民间艺术小赛 #神级live图 #手绘动画 #算了你们肯定觉得没意思 ",春哥边走边画,19245,2426,578,
上海松江巨巨巨巨好吃的虾。。。,"天呐这个炸虾真的超大一只！
外面炸得脆脆的，配上塔塔酱一口下去也太爽了吧。
牛肉饭也一定要夸！端上来还是热乎乎的，拌饭真的巨好吃。配上温泉蛋那个流心的口感，太绝了！！还有菠萝那款也好吃
#上海美食#上海日料#松江大学城#松江大学城文汇路#松江大学城美食#文汇路美食 ",吃货欧尼酱,377,54,0,
,现在计算机专业的学生是不是找工作很难啊？一本学校毕业，没有实习经历，月薪5000的工作根本找不到[哭惹R]#计算机专业 #工科 #就业前景 #毕业就业方向 ,。,109,54,85,
,留下你的想法吧,失眠飞行行,4,0,1,
大叫个不停..,p3参考#绘画 #伊布 #太阳伊布 #你不要给我哇哇叫 ,鹭羽织臻,1,0,0,
程序员该何去何从,"之前我都是用古法编程（vscode插件+trae或者灵码但是是plan mode）。
前两天试了一下claude code插件，用cc switch+deepseek v4 Pro，把我的idea的图给它，然后cc直接一小时内给我搓了个Demo出来一键运行。
感觉程序员押注coding，然后把自己搞没了。可以预想的将来，鉴于ai让coding门槛的降低，垂直领域可能会重新恢复，计算机的高薪应该也会趋于理性。cs的一些知识的护城河将降低（事实上我感觉目前好多本科生的八股或者基础相比之前有所降低，因为有ai了），垂直领域的技能将成为新的护城河。
	
#大模型 #程序员的出路 #编程 #职业选择迷茫 ",一只路过的烧鸡,238,156,217,
画画人说，我拍的「小园丁」很有插画感....,"初夏插画感的柠檬小园丁来啦..！~
这次用荣耀600 Pro幸运星记录小园丁忙忙碌碌的可爱日常，1234K 4KLive超清超OK！
✨所有灵动的瞬间都被好好留住了~
播种、浇水、等风来，满树的柠檬慢慢生长，是付出就会闪闪发光的小确幸！....
手握幸运星，此刻正在闪闪发光✨✨
#插画#色彩搭配 #绘画素材 #审美积累 #荣耀600 #我的4KLive超清超OK ",Xuemy樰棉（女摄）,3133,883,142,
